date,time_block,bed,total_patient_volume
6/5/2021,8,250,137.0
6/5/2021,12,250,137.0
6/5/2021,16,250,124.0
6/5/2021,20,250,126.0
6/6/2021,0,250,127.0
6/6/2021,4,250,129.0
6/6/2021,8,250,130.0
6/6/2021,12,250,130.0
6/6/2021,16,250,128.0
6/6/2021,20,250,133.0
6/7/2021,0,250,137.0
6/7/2021,4,250,139.0
6/7/2021,8,250,139.0
6/7/2021,12,250,142.0
6/7/2021,16,250,139.0
6/7/2021,20,250,140.0
6/8/2021,0,250,148.0
6/8/2021,4,250,149.0
6/8/2021,8,250,149.0
6/8/2021,12,250,149.0
6/8/2021,16,250,147.0
6/8/2021,20,250,149.0
6/9/2021,0,250,156.0
6/9/2021,4,250,159.0
6/9/2021,8,250,161.0
6/9/2021,12,250,160.0
6/9/2021,16,250,143.0
6/9/2021,20,250,145.0
6/10/2021,0,250,149.0
6/10/2021,4,250,152.0
6/10/2021,8,250,153.0
6/10/2021,12,250,153.0
6/10/2021,16,250,145.0
6/10/2021,20,250,144.0
6/11/2021,0,250,151.0
6/11/2021,4,250,155.0
6/11/2021,8,250,158.0
6/11/2021,12,250,159.0
6/11/2021,16,250,146.0
6/11/2021,20,250,142.0
6/12/2021,0,250,147.0
6/12/2021,4,250,151.0
6/12/2021,8,250,152.0
6/12/2021,12,250,152.0
6/12/2021,16,250,136.0
6/12/2021,20,250,136.0
6/13/2021,0,250,139.0
6/13/2021,4,250,143.0
6/13/2021,8,250,143.0
6/13/2021,12,250,143.0
6/13/2021,16,250,143.0
6/13/2021,20,250,148.0
6/14/2021,0,250,150.0
6/14/2021,4,250,153.0
6/14/2021,8,250,154.0
6/14/2021,12,250,156.0
6/14/2021,16,250,156.0
6/14/2021,20,250,158.0
6/15/2021,0,250,162.0
6/15/2021,4,250,169.0
6/15/2021,8,250,169.0
6/15/2021,12,250,172.0
6/15/2021,16,250,162.0
6/15/2021,20,250,165.0
6/16/2021,0,250,173.0
6/16/2021,4,250,178.0
6/16/2021,8,250,178.0
6/16/2021,12,250,178.0
6/16/2021,16,250,164.0
6/16/2021,20,250,168.0
6/17/2021,0,250,177.0
6/17/2021,4,250,179.0
6/17/2021,8,250,179.0
6/17/2021,12,250,182.0
6/17/2021,16,250,175.0
6/17/2021,20,250,175.0
6/18/2021,0,250,178.0
6/18/2021,4,250,184.0
6/18/2021,8,250,184.0
6/18/2021,12,250,186.0
6/18/2021,16,250,165.0
6/18/2021,20,250,169.0
6/19/2021,0,250,173.0
6/19/2021,4,250,174.0
6/19/2021,8,250,176.0
6/19/2021,12,250,176.0
6/19/2021,16,250,166.0
6/19/2021,20,250,169.0
6/20/2021,0,250,171.0
6/20/2021,4,250,171.0
6/20/2021,8,250,173.0
6/20/2021,12,250,175.0
6/20/2021,16,250,170.0
6/20/2021,20,250,170.0
6/21/2021,0,250,170.0
6/21/2021,4,250,171.0
6/21/2021,8,250,173.0
6/21/2021,12,250,173.0
6/21/2021,16,250,161.0
6/21/2021,20,250,164.0
6/22/2021,0,250,163.0
6/22/2021,4,250,165.0
6/22/2021,8,250,165.0
6/22/2021,12,250,163.0
6/22/2021,16,250,160.0
6/22/2021,20,250,160.0
6/23/2021,0,250,164.0
6/23/2021,4,250,165.0
6/23/2021,8,250,166.0
6/23/2021,12,250,165.0
6/23/2021,16,250,158.0
6/23/2021,20,250,159.0
6/24/2021,0,250,164.0
6/24/2021,4,250,165.0
6/24/2021,8,250,165.0
6/24/2021,12,250,164.0
6/24/2021,16,250,150.0
6/24/2021,20,250,151.0
6/25/2021,0,250,158.0
6/25/2021,4,250,159.0
6/25/2021,8,250,161.0
6/25/2021,12,250,161.0
6/25/2021,16,250,148.0
6/25/2021,20,250,148.0
6/26/2021,0,250,151.0
6/26/2021,4,250,151.0
6/26/2021,8,250,151.0
6/26/2021,12,250,150.0
6/26/2021,16,250,143.0
6/26/2021,20,250,148.0
6/27/2021,0,250,154.0
6/27/2021,4,250,155.0
6/27/2021,8,250,156.0
6/27/2021,12,250,156.0
6/27/2021,16,250,149.0
6/27/2021,20,250,152.0
6/28/2021,0,250,156.0
6/28/2021,4,250,157.0
6/28/2021,8,250,157.0
6/28/2021,12,250,157.0
6/28/2021,16,250,150.0
6/28/2021,20,250,148.0
6/29/2021,0,250,151.0
6/29/2021,4,250,155.0
6/29/2021,8,250,157.0
6/29/2021,12,250,157.0
6/29/2021,16,250,157.0
6/29/2021,20,250,157.0
6/30/2021,0,250,160.0
6/30/2021,4,250,163.0
6/30/2021,8,250,163.0
6/30/2021,12,250,162.0
6/30/2021,16,250,152.0
6/30/2021,20,250,157.0
7/1/2021,0,250,162.0
7/1/2021,4,250,166.0
7/1/2021,8,250,169.0
7/1/2021,12,250,172.0
7/1/2021,16,250,160.0
7/1/2021,20,250,167.0
7/2/2021,0,250,171.0
7/2/2021,4,250,174.0
7/2/2021,8,250,175.0
7/2/2021,12,250,175.0
7/2/2021,16,250,156.0
7/2/2021,20,250,153.0
7/3/2021,0,250,158.0
7/3/2021,4,250,160.0
7/3/2021,8,250,162.0
7/3/2021,12,250,164.0
7/3/2021,16,250,155.0
7/3/2021,20,250,161.0
7/4/2021,0,250,162.0
7/4/2021,4,250,167.0
7/4/2021,8,250,169.0
7/4/2021,12,250,169.0
7/4/2021,16,250,163.0
7/4/2021,20,250,166.0
7/5/2021,0,250,169.0
7/5/2021,4,250,170.0
7/5/2021,8,250,170.0
7/5/2021,12,250,170.0
7/5/2021,16,250,170.0
7/5/2021,20,250,169.0
7/6/2021,0,250,174.0
7/6/2021,4,250,180.0
7/6/2021,8,250,182.0
7/6/2021,12,250,182.0
7/6/2021,16,250,172.0
7/6/2021,20,250,168.0
7/7/2021,0,250,173.0
7/7/2021,4,250,173.0
7/7/2021,8,250,174.0
7/7/2021,12,250,176.0
7/7/2021,16,250,164.0
7/7/2021,20,250,165.0
7/8/2021,0,250,168.0
7/8/2021,4,250,170.0
7/8/2021,8,250,170.0
7/8/2021,12,250,174.0
7/8/2021,16,250,169.0
7/8/2021,20,250,172.0
7/9/2021,0,250,177.0
7/9/2021,4,250,182.0
7/9/2021,8,250,184.0
7/9/2021,12,250,184.0
7/9/2021,16,250,165.0
7/9/2021,20,250,162.0
7/10/2021,0,250,169.0
7/10/2021,4,250,171.0
7/10/2021,8,250,174.0
7/10/2021,12,250,176.0
7/10/2021,16,250,169.0
7/10/2021,20,250,171.0
7/11/2021,0,250,173.0
7/11/2021,4,250,177.0
7/11/2021,8,250,178.0
7/11/2021,12,250,182.0
7/11/2021,16,250,174.0
7/11/2021,20,250,176.0
7/12/2021,0,250,177.0
7/12/2021,4,250,180.0
7/12/2021,8,250,180.0
7/12/2021,12,250,180.0
7/12/2021,16,250,173.0
7/12/2021,20,250,174.0
7/13/2021,0,250,177.0
7/13/2021,4,250,179.0
7/13/2021,8,250,181.0
7/13/2021,12,250,183.0
7/13/2021,16,250,172.0
7/13/2021,20,250,175.0
7/14/2021,0,250,178.0
7/14/2021,4,250,181.0
7/14/2021,8,250,181.0
7/14/2021,12,250,180.0
7/14/2021,16,250,175.0
7/14/2021,20,250,172.0
7/15/2021,0,250,176.0
7/15/2021,4,250,175.0
7/15/2021,8,250,174.0
7/15/2021,12,250,173.0
7/15/2021,16,250,165.0
7/15/2021,20,250,168.0
7/16/2021,0,250,173.0
7/16/2021,4,250,177.0
7/16/2021,8,250,178.0
7/16/2021,12,250,177.0
7/16/2021,16,250,163.0
7/16/2021,20,250,158.0
7/17/2021,0,250,162.0
7/17/2021,4,250,164.0
7/17/2021,8,250,165.0
7/17/2021,12,250,165.0
7/17/2021,16,250,150.0
7/17/2021,20,250,148.0
7/18/2021,0,250,148.0
7/18/2021,4,250,150.0
7/18/2021,8,250,150.0
7/18/2021,12,250,152.0
7/18/2021,16,250,151.0
7/18/2021,20,250,152.0
7/19/2021,0,250,154.0
7/19/2021,4,250,155.0
7/19/2021,8,250,155.0
7/19/2021,12,250,154.0
7/19/2021,16,250,146.0
7/19/2021,20,250,154.0
7/20/2021,0,250,155.0
7/20/2021,4,250,156.0
7/20/2021,8,250,157.0
7/20/2021,12,250,157.0
7/20/2021,16,250,147.0
7/20/2021,20,250,149.0
7/21/2021,0,250,154.0
7/21/2021,4,250,157.0
7/21/2021,8,250,159.0
7/21/2021,12,250,157.0
7/21/2021,16,250,152.0
7/21/2021,20,250,156.0
7/22/2021,0,250,162.0
7/22/2021,4,250,166.0
7/22/2021,8,250,168.0
7/22/2021,12,250,167.0
7/22/2021,16,250,161.0
7/22/2021,20,250,166.0
7/23/2021,0,250,166.0
7/23/2021,4,250,168.0
7/23/2021,8,250,168.0
7/23/2021,12,250,167.0
7/23/2021,16,250,159.0
7/23/2021,20,250,166.0
7/24/2021,0,251,175.0
7/24/2021,4,251,177.0
7/24/2021,8,251,178.0
7/24/2021,12,251,178.0
7/24/2021,16,251,164.0
7/24/2021,20,251,164.0
7/25/2021,0,251,166.0
7/25/2021,4,251,170.0
7/25/2021,8,251,171.0
7/25/2021,12,251,171.0
7/25/2021,16,251,169.0
7/25/2021,20,251,171.0
7/26/2021,0,251,174.0
7/26/2021,4,251,177.0
7/26/2021,8,251,177.0
7/26/2021,12,251,177.0
7/26/2021,16,251,171.0
7/26/2021,20,251,177.0
7/27/2021,0,218,181.0
7/27/2021,4,218,184.0
7/27/2021,8,218,184.0
7/27/2021,12,218,183.0
7/27/2021,16,218,177.0
7/27/2021,20,218,179.0
7/28/2021,0,218,182.0
7/28/2021,4,218,187.0
7/28/2021,8,218,187.0
7/28/2021,12,218,184.0
7/28/2021,16,218,164.0
7/28/2021,20,218,168.0
7/29/2021,0,219,174.0
7/29/2021,4,219,178.0
7/29/2021,8,219,180.0
7/29/2021,12,219,176.0
7/29/2021,16,219,165.0
7/29/2021,20,219,171.0
7/30/2021,0,219,181.0
7/30/2021,4,219,186.0
7/30/2021,8,219,186.0
7/30/2021,12,219,183.0
7/30/2021,16,219,165.0
7/30/2021,20,219,165.0
7/31/2021,0,218,166.0
7/31/2021,4,218,174.0
7/31/2021,8,218,174.0
7/31/2021,12,218,174.0
7/31/2021,16,218,162.0
7/31/2021,20,218,162.0
8/1/2021,0,218,165.0
8/1/2021,4,218,165.0
8/1/2021,8,218,165.0
8/1/2021,12,218,166.0
8/1/2021,16,218,163.0
8/1/2021,20,218,163.0
8/2/2021,0,218,167.0
8/2/2021,4,218,169.0
8/2/2021,8,218,171.0
8/2/2021,12,218,170.0
8/2/2021,16,218,169.0
8/2/2021,20,218,175.0
8/3/2021,0,234,182.0
8/3/2021,4,234,183.0
8/3/2021,8,234,184.0
8/3/2021,12,234,183.0
8/3/2021,16,234,179.0
8/3/2021,20,234,183.0
8/4/2021,0,234,183.0
8/4/2021,4,234,188.0
8/4/2021,8,234,188.0
8/4/2021,12,234,186.0
8/4/2021,16,234,168.0
8/4/2021,20,234,169.0
8/5/2021,0,234,175.0
8/5/2021,4,234,178.0
8/5/2021,8,234,179.0
8/5/2021,12,234,178.0
8/5/2021,16,234,170.0
8/5/2021,20,234,176.0
8/6/2021,0,234,181.0
8/6/2021,4,234,182.0
8/6/2021,8,234,184.0
8/6/2021,12,234,184.0
8/6/2021,16,234,169.0
8/6/2021,20,234,173.0
8/7/2021,0,234,176.0
8/7/2021,4,234,181.0
8/7/2021,8,234,183.0
8/7/2021,12,234,182.0
8/7/2021,16,234,170.0
8/7/2021,20,234,172.0
8/8/2021,0,234,173.0
8/8/2021,4,234,175.0
8/8/2021,8,234,176.0
8/8/2021,12,234,175.0
8/8/2021,16,234,165.0
8/8/2021,20,234,170.0
8/9/2021,0,234,170.0
8/9/2021,4,234,173.0
8/9/2021,8,234,173.0
8/9/2021,12,234,169.0
8/9/2021,16,234,168.0
8/9/2021,20,234,174.0
8/10/2021,0,234,176.0
8/10/2021,4,234,179.0
8/10/2021,8,234,179.0
8/10/2021,12,234,176.0
8/10/2021,16,234,177.0
8/10/2021,20,234,177.0
8/11/2021,0,234,181.0
8/11/2021,4,234,183.0
8/11/2021,8,234,187.0
8/11/2021,12,234,182.0
8/11/2021,16,234,175.0
8/11/2021,20,234,180.0
8/12/2021,0,234,191.0
8/12/2021,4,234,192.0
8/12/2021,8,234,193.0
8/12/2021,12,234,188.0
8/12/2021,16,234,183.0
8/12/2021,20,234,177.0
8/13/2021,0,234,177.0
8/13/2021,4,234,182.0
8/13/2021,8,234,182.0
8/13/2021,12,234,180.0
8/13/2021,16,234,166.0
8/13/2021,20,234,165.0
8/14/2021,0,234,165.0
8/14/2021,4,234,166.0
8/14/2021,8,234,167.0
8/14/2021,12,234,164.0
8/14/2021,16,234,152.0
8/14/2021,20,234,156.0
8/15/2021,0,234,161.0
8/15/2021,4,234,163.0
8/15/2021,8,234,163.0
8/15/2021,12,234,166.0
8/15/2021,16,234,164.0
8/15/2021,20,234,166.0
8/16/2021,0,234,165.0
8/16/2021,4,234,169.0
8/16/2021,8,234,169.0
8/16/2021,12,234,172.0
8/16/2021,16,234,170.0
8/16/2021,20,234,176.0
8/17/2021,0,234,185.0
8/17/2021,4,234,186.0
8/17/2021,8,234,186.0
8/17/2021,12,234,183.0
8/17/2021,16,234,173.0
8/17/2021,20,234,177.0
8/18/2021,0,234,179.0
8/18/2021,4,234,181.0
8/18/2021,8,234,181.0
8/18/2021,12,234,180.0
8/18/2021,16,234,175.0
8/18/2021,20,234,174.0
8/19/2021,0,234,180.0
8/19/2021,4,234,185.0
8/19/2021,8,234,185.0
8/19/2021,12,234,185.0
8/19/2021,16,234,177.0
8/19/2021,20,234,181.0
8/20/2021,0,234,182.0
8/20/2021,4,234,183.0
8/20/2021,8,234,183.0
8/20/2021,12,234,182.0
8/20/2021,16,234,160.0
8/20/2021,20,234,163.0
8/21/2021,0,234,169.0
8/21/2021,4,234,173.0
8/21/2021,8,234,173.0
8/21/2021,12,234,169.0
8/21/2021,16,234,160.0
8/21/2021,20,234,161.0
8/22/2021,0,234,162.0
8/22/2021,4,234,164.0
8/22/2021,8,234,166.0
8/22/2021,12,234,165.0
8/22/2021,16,234,163.0
8/22/2021,20,234,168.0
8/23/2021,0,234,168.0
8/23/2021,4,234,169.0
8/23/2021,8,234,169.0
8/23/2021,12,234,172.0
8/23/2021,16,234,169.0
8/23/2021,20,234,171.0
8/24/2021,0,234,175.0
8/24/2021,4,234,178.0
8/24/2021,8,234,178.0
8/24/2021,12,234,175.0
8/24/2021,16,234,170.0
8/24/2021,20,234,176.0
8/25/2021,0,234,177.0
8/25/2021,4,234,177.0
8/25/2021,8,234,178.0
8/25/2021,12,234,172.0
8/25/2021,16,234,167.0
8/25/2021,20,234,168.0
8/26/2021,0,234,177.0
8/26/2021,4,234,179.0
8/26/2021,8,234,180.0
8/26/2021,12,234,179.0
8/26/2021,16,234,164.0
8/26/2021,20,234,165.0
8/27/2021,0,234,170.0
8/27/2021,4,234,175.0
8/27/2021,8,234,175.0
8/27/2021,12,234,176.0
8/27/2021,16,234,163.0
8/27/2021,20,234,162.0
8/28/2021,0,234,167.0
8/28/2021,4,234,172.0
8/28/2021,8,234,173.0
8/28/2021,12,234,173.0
8/28/2021,16,234,160.0
8/28/2021,20,234,160.0
8/29/2021,0,234,165.0
8/29/2021,4,234,165.0
8/29/2021,8,234,167.0
8/29/2021,12,234,166.0
8/29/2021,16,234,161.0
8/29/2021,20,234,163.0
8/30/2021,0,234,168.0
8/30/2021,4,234,169.0
8/30/2021,8,234,169.0
8/30/2021,12,234,168.0
8/30/2021,16,234,168.0
8/30/2021,20,234,175.0
8/31/2021,0,234,182.0
8/31/2021,4,234,187.0
8/31/2021,8,234,187.0
8/31/2021,12,234,187.0
8/31/2021,16,234,179.0
8/31/2021,20,234,185.0
9/1/2021,0,234,191.0
9/1/2021,4,234,192.0
9/1/2021,8,234,192.0
9/1/2021,12,234,186.0
9/1/2021,16,234,171.0
9/1/2021,20,234,174.0
9/2/2021,0,234,176.0
9/2/2021,4,234,179.0
9/2/2021,8,234,179.0
9/2/2021,12,234,174.0
9/2/2021,16,234,164.0
9/2/2021,20,234,164.0
9/3/2021,0,234,173.0
9/3/2021,4,234,176.0
9/3/2021,8,234,176.0
9/3/2021,12,234,176.0
9/3/2021,16,234,156.0
9/3/2021,20,234,149.0
9/4/2021,0,234,153.0
9/4/2021,4,234,156.0
9/4/2021,8,234,158.0
9/4/2021,12,234,160.0
9/4/2021,16,234,159.0
9/4/2021,20,234,158.0
9/5/2021,0,234,163.0
9/5/2021,4,234,164.0
9/5/2021,8,234,168.0
9/5/2021,12,234,167.0
9/5/2021,16,234,164.0
9/5/2021,20,234,167.0
9/6/2021,0,234,173.0
9/6/2021,4,234,174.0
9/6/2021,8,234,178.0
9/6/2021,12,234,176.0
9/6/2021,16,234,173.0
9/6/2021,20,234,183.0
9/7/2021,0,234,186.0
9/7/2021,4,234,190.0
9/7/2021,8,234,191.0
9/7/2021,12,234,188.0
9/7/2021,16,234,188.0
9/7/2021,20,234,190.0
9/8/2021,0,234,194.0
9/8/2021,4,234,195.0
9/8/2021,8,234,195.0
9/8/2021,12,234,194.0
9/8/2021,16,234,183.0
9/8/2021,20,234,194.0
9/9/2021,0,234,202.0
9/9/2021,4,234,202.0
9/9/2021,8,234,202.0
9/9/2021,12,234,198.0
9/9/2021,16,234,184.0
9/9/2021,20,234,185.0
9/10/2021,0,234,189.0
9/10/2021,4,234,193.0
9/10/2021,8,234,193.0
9/10/2021,12,234,191.0
9/10/2021,16,234,178.0
9/10/2021,20,234,180.0
9/11/2021,0,234,183.0
9/11/2021,4,234,187.0
9/11/2021,8,234,187.0
9/11/2021,12,234,186.0
9/11/2021,16,234,167.0
9/11/2021,20,234,166.0
9/12/2021,0,234,170.0
9/12/2021,4,234,171.0
9/12/2021,8,234,171.0
9/12/2021,12,234,171.0
9/12/2021,16,234,164.0
9/12/2021,20,234,170.0
9/13/2021,0,234,173.0
9/13/2021,4,234,177.0
9/13/2021,8,234,181.0
9/13/2021,12,234,182.0
9/13/2021,16,234,180.0
9/13/2021,20,234,178.0
9/14/2021,0,240,186.0
9/14/2021,4,240,191.0
9/14/2021,8,240,194.0
9/14/2021,12,240,191.0
9/14/2021,16,240,187.0
9/14/2021,20,240,191.0
9/15/2021,0,240,201.0
9/15/2021,4,240,206.0
9/15/2021,8,240,206.0
9/15/2021,12,240,202.0
9/15/2021,16,240,191.0
9/15/2021,20,240,190.0
9/16/2021,0,240,193.0
9/16/2021,4,240,195.0
9/16/2021,8,240,196.0
9/16/2021,12,240,198.0
9/16/2021,16,240,191.0
9/16/2021,20,240,192.0
9/17/2021,0,240,204.0
9/17/2021,4,240,208.0
9/17/2021,8,240,208.0
9/17/2021,12,240,207.0
9/17/2021,16,240,179.0
9/17/2021,20,240,178.0
9/18/2021,0,240,184.0
9/18/2021,4,240,193.0
9/18/2021,8,240,198.0
9/18/2021,12,240,198.0
9/18/2021,16,240,185.0
9/18/2021,20,240,190.0
9/19/2021,0,240,192.0
9/19/2021,4,240,198.0
9/19/2021,8,240,198.0
9/19/2021,12,240,196.0
9/19/2021,16,240,189.0
9/19/2021,20,240,197.0
9/20/2021,0,240,198.0
9/20/2021,4,240,203.0
9/20/2021,8,240,204.0
9/20/2021,12,240,202.0
9/20/2021,16,240,189.0
9/20/2021,20,240,196.0
9/21/2021,0,240,204.0
9/21/2021,4,240,208.0
9/21/2021,8,240,208.0
9/21/2021,12,240,205.0
9/21/2021,16,240,191.0
9/21/2021,20,240,196.0
9/22/2021,0,240,202.0
9/22/2021,4,240,204.0
9/22/2021,8,240,204.0
9/22/2021,12,240,203.0
9/22/2021,16,240,195.0
9/22/2021,20,240,199.0
9/23/2021,0,240,203.0
9/23/2021,4,240,203.0
9/23/2021,8,240,204.0
9/23/2021,12,240,203.0
9/23/2021,16,240,191.0
9/23/2021,20,240,193.0
9/24/2021,0,240,196.0
9/24/2021,4,240,198.0
9/24/2021,8,240,199.0
9/24/2021,12,240,196.0
9/24/2021,16,240,179.0
9/24/2021,20,240,179.0
9/25/2021,0,240,184.0
9/25/2021,4,240,186.0
9/25/2021,8,240,186.0
9/25/2021,12,240,183.0
9/25/2021,16,240,170.0
9/25/2021,20,240,181.0
9/26/2021,0,240,187.0
9/26/2021,4,240,189.0
9/26/2021,8,240,190.0
9/26/2021,12,240,188.0
9/26/2021,16,240,188.0
9/26/2021,20,240,193.0
9/27/2021,0,240,194.0
9/27/2021,4,240,196.0
9/27/2021,8,240,195.0
9/27/2021,12,240,193.0
9/27/2021,16,240,196.0
9/27/2021,20,240,205.0
9/28/2021,0,240,206.0
9/28/2021,4,240,207.0
9/28/2021,8,240,207.0
9/28/2021,12,240,206.0
9/28/2021,16,240,196.0
9/28/2021,20,240,200.0
9/29/2021,0,240,204.0
9/29/2021,4,240,207.0
9/29/2021,8,240,207.0
9/29/2021,12,240,201.0
9/29/2021,16,240,180.0
9/29/2021,20,240,185.0
9/30/2021,0,240,193.0
9/30/2021,4,240,196.0
9/30/2021,8,240,197.0
9/30/2021,12,240,194.0
9/30/2021,16,240,176.0
9/30/2021,20,240,179.0
10/1/2021,0,240,186.0
10/1/2021,4,240,190.0
10/1/2021,8,240,191.0
10/1/2021,12,240,189.0
10/1/2021,16,240,168.0
10/1/2021,20,240,174.0
10/2/2021,0,240,181.0
10/2/2021,4,240,183.0
10/2/2021,8,240,184.0
10/2/2021,12,240,181.0
10/2/2021,16,240,166.0
10/2/2021,20,240,173.0
10/3/2021,0,240,175.0
10/3/2021,4,240,178.0
10/3/2021,8,240,178.0
10/3/2021,12,240,179.0
10/3/2021,16,240,180.0
10/3/2021,20,240,186.0
10/4/2021,0,240,192.0
10/4/2021,4,240,192.0
10/4/2021,8,240,193.0
10/4/2021,12,240,190.0
10/4/2021,16,240,187.0
10/4/2021,20,240,194.0
10/5/2021,0,240,198.0
10/5/2021,4,240,199.0
10/5/2021,8,240,201.0
10/5/2021,12,240,196.0
10/5/2021,16,240,186.0
10/5/2021,20,240,195.0
10/6/2021,0,240,202.0
10/6/2021,4,240,201.0
10/6/2021,8,240,202.0
10/6/2021,12,240,201.0
10/6/2021,16,240,189.0
10/6/2021,20,240,194.0
10/7/2021,0,240,202.0
10/7/2021,4,240,202.0
10/7/2021,8,240,203.0
10/7/2021,12,240,201.0
10/7/2021,16,240,181.0
10/7/2021,20,240,185.0
10/8/2021,0,240,196.0
10/8/2021,4,240,203.0
10/8/2021,8,240,205.0
10/8/2021,12,240,203.0
10/8/2021,16,240,195.0
10/8/2021,20,240,196.0
10/9/2021,0,240,204.0
10/9/2021,4,240,204.0
10/9/2021,8,240,204.0
10/9/2021,12,240,205.0
10/9/2021,16,240,195.0
10/9/2021,20,240,195.0
10/10/2021,0,240,194.0
10/10/2021,4,240,194.0
10/10/2021,8,240,195.0
10/10/2021,12,240,192.0
10/10/2021,16,240,189.0
10/10/2021,20,240,189.0
10/11/2021,0,240,190.0
10/11/2021,4,240,191.0
10/11/2021,8,240,191.0
10/11/2021,12,240,190.0
10/11/2021,16,240,185.0
10/11/2021,20,240,187.0
10/12/2021,0,240,191.0
10/12/2021,4,240,193.0
10/12/2021,8,240,194.0
10/12/2021,12,240,193.0
10/12/2021,16,240,188.0
10/12/2021,20,240,187.0
10/13/2021,0,240,188.0
10/13/2021,4,240,191.0
10/13/2021,8,240,192.0
10/13/2021,12,240,191.0
10/13/2021,16,240,176.0
10/13/2021,20,240,176.0
10/14/2021,0,240,185.0
10/14/2021,4,240,189.0
10/14/2021,8,240,189.0
10/14/2021,12,240,189.0
10/14/2021,16,240,183.0
10/14/2021,20,240,183.0
10/15/2021,0,240,188.0
10/15/2021,4,240,190.0
10/15/2021,8,240,190.0
10/15/2021,12,240,186.0
10/15/2021,16,240,179.0
10/15/2021,20,240,180.0
10/16/2021,0,240,189.0
10/16/2021,4,240,188.0
10/16/2021,8,240,191.0
10/16/2021,12,240,190.0
10/16/2021,16,240,179.0
10/16/2021,20,240,182.0
10/17/2021,0,240,185.0
10/17/2021,4,240,186.0
10/17/2021,8,240,191.0
10/17/2021,12,240,192.0
10/17/2021,16,240,190.0
10/17/2021,20,240,195.0
10/18/2021,0,240,198.0
10/18/2021,4,240,198.0
10/18/2021,8,240,198.0
10/18/2021,12,240,200.0
10/18/2021,16,240,199.0
10/18/2021,20,240,199.0
10/19/2021,0,240,200.0
10/19/2021,4,240,200.0
10/19/2021,8,240,201.0
10/19/2021,12,240,201.0
10/19/2021,16,240,193.0
10/19/2021,20,240,194.0
10/20/2021,0,240,200.0
10/20/2021,4,240,201.0
10/20/2021,8,240,201.0
10/20/2021,12,240,196.0
10/20/2021,16,240,179.0
10/20/2021,20,240,185.0
10/21/2021,0,240,194.0
10/21/2021,4,240,198.0
10/21/2021,8,240,199.0
10/21/2021,12,240,198.0
10/21/2021,16,240,189.0
10/21/2021,20,240,193.0
10/22/2021,0,240,197.0
10/22/2021,4,240,199.0
10/22/2021,8,240,201.0
10/22/2021,12,240,201.0
10/22/2021,16,240,188.0
10/22/2021,20,240,190.0
10/23/2021,0,240,195.0
10/23/2021,4,240,199.0
10/23/2021,8,240,199.0
10/23/2021,12,240,199.0
10/23/2021,16,240,183.0
10/23/2021,20,240,187.0
10/24/2021,0,240,192.0
10/24/2021,4,240,197.0
10/24/2021,8,240,198.0
10/24/2021,12,240,198.0
10/24/2021,16,240,192.0
10/24/2021,20,240,194.0
10/25/2021,0,240,196.0
10/25/2021,4,240,202.0
10/25/2021,8,240,202.0
10/25/2021,12,240,198.0
10/25/2021,16,240,191.0
10/25/2021,20,240,198.0
10/26/2021,0,240,201.0
10/26/2021,4,240,203.0
10/26/2021,8,240,205.0
10/26/2021,12,240,204.0
10/26/2021,16,240,196.0
10/26/2021,20,240,203.0
10/27/2021,0,240,210.0
10/27/2021,4,240,214.0
10/27/2021,8,240,216.0
10/27/2021,12,240,212.0
10/27/2021,16,240,191.0
10/27/2021,20,240,190.0
10/28/2021,0,240,196.0
10/28/2021,4,240,200.0
10/28/2021,8,240,199.0
10/28/2021,12,240,198.0
10/28/2021,16,240,174.0
10/28/2021,20,240,176.0
10/29/2021,0,240,184.0
10/29/2021,4,240,189.0
10/29/2021,8,240,190.0
10/29/2021,12,240,188.0
10/29/2021,16,240,167.0
10/29/2021,20,240,167.0
10/30/2021,0,240,169.0
10/30/2021,4,240,174.0
10/30/2021,8,240,177.0
10/30/2021,12,240,174.0
10/30/2021,16,240,165.0
10/30/2021,20,240,173.0
10/31/2021,0,240,180.0
10/31/2021,4,240,183.0
10/31/2021,8,240,186.0
10/31/2021,12,240,186.0
10/31/2021,16,240,181.0
10/31/2021,20,240,184.0
11/1/2021,0,240,188.0
11/1/2021,4,240,191.0
11/1/2021,8,240,194.0
11/1/2021,12,240,188.0
11/1/2021,16,240,185.0
11/1/2021,20,240,188.0
11/2/2021,0,240,194.0
11/2/2021,4,240,197.0
11/2/2021,8,240,198.0
11/2/2021,12,240,198.0
11/2/2021,16,240,196.0
11/2/2021,20,240,202.0
11/3/2021,0,240,205.0
11/3/2021,4,240,207.0
11/3/2021,8,240,208.0
11/3/2021,12,240,205.0
11/3/2021,16,240,190.0
11/3/2021,20,240,191.0
11/4/2021,0,240,201.0
11/4/2021,4,240,205.0
11/4/2021,8,240,205.0
11/4/2021,12,240,202.0
11/4/2021,16,240,196.0
11/4/2021,20,240,199.0
11/5/2021,0,240,202.0
11/5/2021,4,240,204.0
11/5/2021,8,240,205.0
11/5/2021,12,240,199.0
11/5/2021,16,240,193.0
11/5/2021,20,240,183.0
11/6/2021,0,240,194.0
11/6/2021,4,240,198.0
11/6/2021,8,240,198.0
11/6/2021,12,240,202.0
11/6/2021,16,240,189.0
11/6/2021,20,240,192.0
11/7/2021,0,240,192.0
11/7/2021,4,240,192.0
11/7/2021,8,240,194.0
11/7/2021,12,240,192.0
